Fecha,Hidraulica,Turbina_bombeo,Nuclear,Carbon,Motores_diesel,Turbina_de_gas,Turbina_de_vapor,Ciclo_combinado,Hidroeolica,Eolica,Solar_fotovoltaica,Solar_termica,Otras_renovables,Cogeneracion,Residuos_no_renovables,Residuos_renovables,Generacion_total
2017-01-10,66446.264,7031.3,170339.676,164395.458,9682.459,1729.32,7104.536,89223.005,43.444,252915.281,9085.865,864.884,10380.588,79637.696,7413.885,2627.805,878921.466
2017-01-11,74080.767,6648.224,170653.781,175857.86,9572.947,1786.973,7176.231,115349.098,60.05,172177.931,15209.38,4790.269,10596.056,79973.154,7554.524,2605.419,854092.6639999999
2017-01-12,65995.292,4847.432,166209.461,190121.911,10172.178,1836.767,7685.018,98995.887,34.654,168294.223,17256.651,7126.656,10731.373,81064.688,7005.5355,2600.4685,839978.1949999998
2017-01-13,46767.283,13482.692,164088.045,188605.741,10392.345,2262.128,7570.904,78742.483,37.452,235581.955,17486.293,7141.49,10666.866,82166.043,7571.872,2609.496,875173.088
2017-01-14,51240.008,11758.293,170569.813,183191.771,10257.09,1696.659,5570.357,54398.181,32.905,189335.931,19772.21,8059.415,10705.236,78175.958,7488.7515,2335.8465,804588.425
2017-01-15,35955.364,14284.023,170415.819,180475.25,9759.6,1316.602,4594.837,45741.498,48.276,223613.888,16721.221,7226.914,10348.606,75049.85,7091.6145,2062.2265,804705.589
2017-01-16,52220.007,12008.293,170839.966,177943.399,10280.622,2328.569,6053.04,64817.407,50.778,277496.374,18503.561,7747.377,9857.095,79462.455,6948.195,2038.181,898595.3189999998
2017-01-17,62136.559,7326.709,170835.833,177126.065,10469.551,2294.0,6531.004,76664.196,14.85,304195.861,19517.047,6140.619,9472.337,81594.062,6928.0805,1983.1745,943229.9480000001
2017-01-18,79291.97,19955.943,170820.251,181883.057,10637.226,2543.087,6299.155,126582.304,42.33,217077.849,17422.944,6566.33,10230.028,83192.445,6747.5435,1937.5675,941230.03
2017-01-19,110944.723,12943.318,170918.344,173248.678,10807.681,1580.729,6359.458,168166.682,42.393,154982.852,10525.408,1546.896,10671.825,83155.895,7112.2725,1974.7215,924981.8759999999
2017-01-20,104766.727,3921.751,171058.1,175653.544,10818.38,1527.974,6104.709,217196.506,33.744,113502.16,8099.247,346.62,10707.035,84398.444,7016.922,1926.519,917078.3819999999
2017-01-21,87099.029,1257.742,170986.581,158697.706,10343.76,1171.657,6060.466,120128.722,39.677,74730.58,13998.805,3951.84,10921.62,80164.968,7171.4,1960.34,748684.893
2017-01-22,63930.21,2809.736,169219.844,159117.847,9962.593,869.285,5126.089,86817.052,49.033,130999.21,15206.888,5983.485,10961.628,75757.57,7168.6355,1880.7745,745859.88
2017-01-23,87725.406,9434.724,171121.706,187520.92,10098.687,1165.262,5534.117,139053.208,46.259,142547.833,17511.438,7330.689,10523.499,81402.204,7387.373,2243.305,880646.63
2017-01-24,94127.62,8050.523,171079.226,197282.253,10239.393,1083.418,5413.29,149030.601,50.682,155567.102,20202.674,8263.291,10426.557,82627.613,7721.053,2466.18,923631.476
2017-01-25,101991.011,10316.952,171074.924,192303.311,10363.345,1559.361,7045.896,193602.678,14.051,102656.549,21526.002,8507.518,10767.504,82460.009,7824.0685,2503.2885,924516.4679999999
2017-01-26,92211.334,8883.936,171056.05,196936.216,10344.508,1298.866,7055.415,144525.219,5.822,145568.009,10380.98,255.093,10767.609,83079.662,7726.423,2466.371,892561.5129999999
2017-01-27,68771.685,8581.4,171172.209,196127.819,10452.452,1375.261,7109.36,86263.404,7.411,209815.386,7746.288,632.078,11085.309,83044.094,7760.771,2495.553,872440.4799999997
2017-01-28,34577.905,10944.247,171101.983,152912.728,10206.041,845.582,6472.458,50854.317,1.854,202250.818,18276.114,4460.006,10938.751,78843.088,7770.88,2365.4,762822.1720000001
2017-01-29,31585.541,4725.367,171126.646,151592.653,9617.364,597.811,5775.877,50401.194,15.634,146025.941,11540.492,2698.441,10897.907,77040.74,7576.1895,2224.9665,683442.7639999999
2017-01-30,48625.717,9912.203,171165.351,167344.284,10279.964,1334.059,6556.03,82629.455,17.775,139905.311,14383.861,4784.082,10822.565,80956.072,7168.0565,2207.4185,758092.2040000001
2017-01-31,63593.367,24191.947,171157.995,177765.845,9843.055,1563.911,6786.378,123287.016,40.331,113196.882,18017.045,4229.62,11060.834,80936.581,7016.704,2236.976,814924.4870000001
2017-02-01,44738.333,9384.854,171115.871,182021.338,9725.904,1687.497,6781.514,76340.946,63.957,162590.831,12853.235,1795.134,10811.524,81160.19,6859.4625,2213.2025,780143.7929999998
2017-02-02,34245.849,11197.712,171034.444,118716.995,10047.655,1483.605,6069.321,48374.157,45.755,294587.291,6275.887,245.747,10682.047,79044.253,6832.758,2155.179,801038.655
2017-02-03,48343.63,16261.471,170826.439,89856.269,10331.245,1328.225,6350.035,49304.963,24.252,278619.283,10635.418,556.176,9978.426,78919.329,6623.101,2112.818,780071.0799999998
2017-02-04,51900.308,17702.02,160161.553,62537.996,9601.005,547.79,6403.509,36391.165,37.183,286243.587,8646.362,795.625,10147.011,71694.437,6650.822,2109.075,731569.448
2017-02-05,69796.755,12233.888,164381.749,40814.862,9043.963,295.72,5339.578,35134.214,38.479,315850.894,17231.136,1964.998,9275.249,67182.5,6881.007,2403.636,757868.6279999999
2017-02-06,70562.194,10839.07,169842.195,103322.327,9346.053,1250.885,6582.855,57048.412,63.936,283448.814,19534.41,8812.772,9969.645,77009.327,7185.1845,2361.4565,837179.5360000001
2017-02-07,75698.549,11288.98,171035.564,150239.503,9342.031,1188.867,6676.171,67917.502,69.31,226807.314,13459.572,1693.6,10534.63,80460.839,7292.1485,2405.0935,836109.674
2017-02-08,79461.049,6919.419,171085.992,162364.297,9677.783,1006.221,6450.912,65758.928,66.536,244871.067,23821.286,11388.568,9897.822,83081.301,7241.8495,2384.2075,885477.238
2017-02-09,95565.229,20028.581,171167.708,168701.587,9851.308,1172.231,6770.05,92431.26,65.743,132296.66,19824.815,3721.912,10306.828,82676.007,7582.707,2385.133,824547.7590000001
2017-02-10,111584.443,17828.46,171183.335,168036.424,10044.069,920.407,7031.939,107646.757,65.143,122219.825,11927.344,611.153,10434.314,83944.445,7427.7585,2395.2395,833301.0560000002
2017-02-11,74849.573,9222.583,171194.522,122150.393,9843.671,1747.167,6495.813,51091.466,21.365,186326.254,7896.88,872.912,10362.68,77607.426,7760.723,2419.111,739862.5390000001
2017-02-12,51104.231,8467.983,170976.499,61202.998,9211.489,751.863,6590.375,27647.087,39.566,319547.685,7429.457,41.095,9963.352,73153.376,7685.68,2459.353,756272.0890000002
2017-02-13,80900.552,7513.479,171035.388,120473.045,9525.886,1874.321,7974.699,55919.341,17.915,233189.767,11358.858,2114.905,9522.278,78870.715,7770.505,2492.733,800554.387
2017-02-14,83000.987,13551.23,171169.804,138819.896,9882.96,1435.622,7845.959,67778.814,0.365,110960.484,17408.033,3181.463,10038.481,80857.78,6850.209,2397.624,725179.7110000001
2017-02-15,75350.822,7103.462,171154.489,140931.774,10065.332,2169.737,7253.223,78008.296,0.544,107385.74,19680.494,4399.497,10356.219,81952.683,6736.5245,2467.3255,725016.162
2017-02-16,79503.377,8483.93,171151.872,159397.945,9859.221,1658.651,8030.906,88336.669,8.575,76472.989,18594.202,5989.963,10333.908,82298.021,7001.522,2525.2,729646.951
2017-02-17,83309.081,8709.151,171096.189,167530.56,9560.762,1138.937,7994.844,92593.199,57.582,37513.208,22186.699,10076.997,10795.506,82807.265,6852.924,2508.226,714731.1300000001
2017-02-18,70733.021,3700.021,171115.729,143442.25,8974.167,653.788,6978.984,72096.245,79.417,37843.845,18245.196,2853.979,10632.13,78537.803,6619.025,2274.651,634780.2509999999
2017-02-19,57528.74,4406.334,171087.971,113959.522,8880.213,471.358,6372.015,40652.501,77.373,142494.943,16767.826,3903.531,9914.233,74204.989,6653.3805,2259.1625,659634.0919999998
2017-02-20,65518.921,8426.438,170999.728,140855.209,9527.634,1580.458,7542.142,80071.725,85.054,146833.538,20849.296,7246.48,9963.709,79877.47,6282.1675,2212.3315,757872.301
2017-02-21,72568.394,7705.279,171001.303,143228.547,9644.499,2117.169,7768.29,75902.149,55.481,137486.732,23570.865,3554.293,10098.019,80339.049,6621.665,2029.599,753691.333
2017-02-22,79718.077,15140.61,170969.488,137271.61,9923.42,1940.411,7886.817,78367.884,55.844,74789.438,19725.731,1735.825,10434.377,80128.349,7142.424,1880.007,697110.312
2017-02-23,88396.4,13536.629,167422.519,139466.485,9700.279,1734.555,8298.515,92068.723,38.6,62699.506,8787.538,247.861,10750.557,80669.126,7102.164,1873.778,692793.2350000002
2017-02-24,65347.822,3905.374,170906.533,133443.09,9711.837,1127.853,8028.411,56439.4,42.504,177805.603,14889.532,814.277,10747.631,82038.738,7414.718,2167.592,744830.9150000002
2017-02-25,67698.79,2491.292,171019.959,113414.72,9071.949,951.342,7151.254,56137.601,73.69,85597.591,22719.275,3789.484,11395.612,77801.682,7677.8565,2293.0685,639285.1660000002
2017-02-26,62041.756,1686.67,170996.716,115869.972,8471.464,366.896,6996.675,42700.41,76.248,74183.352,19244.634,2685.553,11140.788,76207.621,7741.5575,2309.8935,602720.2060000001
2017-02-27,53722.99,6319.995,170578.87,85131.646,9221.162,1014.025,7545.841,42327.786,82.899,256532.062,17696.637,1998.616,10727.206,78676.112,7177.2705,2123.2285,750876.346
2017-02-28,63398.45,3684.673,170944.758,79743.8,9353.881,422.637,6317.752,40306.654,82.534,313308.164,14176.267,1648.486,10505.643,78363.742,6867.2875,2029.5645,801154.2929999998
2017-03-01,86698.546,13583.406,170960.547,101223.012,9071.541,1148.973,7066.695,58453.817,82.034,142565.58,24279.004,8639.009,10470.677,79218.297,7036.753,2052.766,722550.6569999999
2017-03-02,99756.147,15938.534,170724.486,107784.988,9290.728,1446.945,7355.918,59716.239,97.331,89229.21,25803.753,13618.122,10055.46,80749.033,7284.4575,2222.9855,701074.337
2017-03-03,79126.497,1156.831,170972.452,55515.716,8827.212,892.311,7244.686,43608.788,107.973,270065.373,11786.62,878.55,9777.777,80608.066,7494.1355,2265.3915,750328.379
2017-03-04,83993.441,8929.804,171084.923,50076.822,8496.618,991.479,7125.505,29218.358,110.497,239548.071,13547.406,254.722,9638.103,75510.177,7399.3285,2267.0125,708192.2669999998
2017-03-05,69764.48,8989.347,171065.487,38608.719,8387.604,711.097,5817.486,27927.181,78.688,215360.699,11474.342,317.257,9354.881,71647.082,6890.4,2260.267,648655.0169999999
2017-03-06,84515.721,5678.809,170933.008,40287.538,8070.388,1597.455,7281.478,43741.695,97.938,256948.861,20648.752,4392.081,10060.976,77439.263,6586.68,2143.906,740424.5490000001
2017-03-07,89026.306,5318.386,170811.56,70716.149,8164.442,2111.451,7627.432,47494.54,55.868,209130.728,25047.132,11089.713,10861.997,77281.212,7042.5575,2143.0475,743922.521
2017-03-08,103847.598,6473.27,170955.211,92185.091,8710.194,1669.274,8047.626,73896.67,28.015,81801.262,27264.853,15443.125,10546.797,76325.846,7167.582,2102.764,686465.1780000001
2017-03-09,99914.448,7083.788,170802.376,87371.408,8957.245,1968.357,8156.817,72999.579,25.046,73931.905,28704.218,20053.008,10099.962,79446.472,7096.5295,2095.0135,678706.1719999998
2017-03-10,94069.005,8798.011,170848.729,70267.056,8430.849,2666.642,8747.154,72765.468,37.024,65643.273,29216.253,22047.11,10266.431,80436.093,7232.6085,2063.7465,653535.4529999999
2017-03-11,72293.63,6527.328,170792.493,51338.313,8041.53,1880.337,7742.769,47934.217,28.682,111780.243,25297.006,12815.729,9385.271,74314.546,7229.6785,2106.9805,609508.7529999999
2017-03-12,50404.475,6675.143,169555.494,40677.594,7618.816,1337.497,6266.26,36770.114,86.781,232316.467,24411.242,17969.675,8223.913,67563.202,5964.805,2129.123,677970.6010000003
2017-03-13,71593.761,11180.434,170602.462,48526.053,7878.254,2689.572,6965.904,37718.935,91.71,314801.219,10932.472,2058.156,8051.718,77423.903,6520.5865,2134.9895,779170.129
2017-03-14,81007.072,8644.986,170899.065,47783.803,8393.338,1677.925,7652.777,43443.358,101.025,268021.092,16976.13,406.087,8539.61,77942.373,7103.772,2188.368,750780.7810000002
2017-03-15,87540.741,6602.782,169276.804,44614.212,9051.104,1985.171,7766.91,46445.958,68.333,166390.632,28679.724,13037.782,9030.116,78989.907,7364.628,2269.058,679113.862
2017-03-16,92106.028,9296.511,163278.33,46117.138,9236.013,2135.303,7629.843,61686.671,43.984,144322.025,27725.285,13298.965,9777.452,78576.781,6868.4255,2273.9915,674372.7459999999
2017-03-17,96826.826,12220.647,163398.414,54735.816,9172.326,1621.258,7047.823,62203.903,60.209,109186.046,27466.874,10095.154,9511.367,79740.715,7091.7225,2282.2915,652661.3919999999
2017-03-18,93017.374,4196.62,166659.318,55992.557,9512.151,1191.133,6405.605,59882.08,28.774,76555.576,29608.001,19498.82,8766.937,74946.632,7187.963,2275.959,615725.4999999999
2017-03-19,81973.56,5185.458,170604.418,47260.44,8964.481,721.989,5749.897,58065.609,42.483,49695.646,29627.647,20664.25,8674.79,72673.605,7302.0555,2289.8495,569496.178
2017-03-20,93358.27,8197.543,170933.983,55329.507,8813.377,974.208,6396.204,69009.937,50.523,69160.068,28193.649,17733.714,8365.805,77111.404,7262.3955,2290.1035,623180.691
2017-03-21,91322.338,11856.511,170924.223,55439.904,8915.444,989.684,5898.801,47947.269,76.495,169673.658,20184.215,4089.341,7833.106,78769.451,7170.6425,2382.9345,683474.017
2017-03-22,89711.509,9991.192,170972.811,48967.929,9072.911,791.465,5011.101,44240.151,94.217,212291.719,19852.528,6470.35,7050.162,78554.433,7154.855,2331.081,712558.4140000001
2017-03-23,103052.836,10179.43,170983.226,64705.083,8769.526,1803.917,6082.914,67574.062,103.258,127840.442,21238.985,7206.987,7929.422,79768.682,7333.8645,2452.2285,687024.8629999999
2017-03-24,134882.644,5514.511,171116.141,70865.934,8936.354,2325.242,6929.568,114768.145,102.153,46697.324,19845.541,9569.066,7957.016,81096.975,7419.17,2467.81,690493.594
2017-03-25,89227.457,4401.405,171118.21,57924.923,9566.268,1950.821,6919.01,43015.156,58.437,136522.103,18542.7,4623.725,7934.887,74536.015,7181.226,2433.714,635956.057
2017-03-26,60148.028,2721.641,164038.859,40191.329,8754.253,1130.751,6516.342,40008.051,40.889,173431.166,21741.37,7715.063,7169.855,69111.246,6781.1465,2378.1615,611878.1510000001
2017-03-27,95174.537,10890.791,171052.468,76477.204,9738.115,1846.834,7344.43,67104.772,31.163,162826.406,17533.273,3922.35,6255.342,78398.87,7193.87,2438.442,718228.867
2017-03-28,90165.694,11496.266,170999.685,103325.008,9480.352,1369.612,7409.586,64388.637,29.466,78849.736,27782.447,16848.95,6569.2,79447.108,7349.0695,2472.6525,677983.469
2017-03-29,87002.835,4716.124,170959.999,92121.296,9358.91,1230.562,7259.641,65218.201,71.338,82839.897,31225.495,23704.71,6517.507,79804.638,7283.799,2583.439,671898.391
2017-03-30,76051.889,2761.871,170940.5,74224.809,9493.641,1105.493,7155.976,52540.306,86.929,161671.784,27035.886,14920.575,7030.411,78456.611,7072.398,2520.669,693069.749
2017-03-31,73657.356,6016.196,170868.043,52379.566,9438.056,1045.695,7041.903,49179.278,104.97,185271.0,25675.773,17462.539,7853.902,78601.168,7018.8625,2548.0665,694162.3740000001
2017-04-01,58426.721,5855.912,170507.851,36337.563,9361.168,1210.878,6336.898,39227.29,91.87,241473.807,30133.964,22807.782,7761.437,72707.85,6951.4245,2583.2775,711775.693
2017-04-02,59147.132,6217.887,170558.394,38062.006,9144.125,658.465,6531.468,44722.997,51.738,147413.678,31721.862,25740.954,7547.898,72020.074,6880.489,2582.361,629001.5280000002
2017-04-03,96060.872,11445.065,170564.513,75072.228,8963.371,2039.581,8064.853,65311.136,73.888,76784.306,32122.856,25980.646,7465.888,78002.635,7078.791,2543.367,667573.9959999999
2017-04-04,74290.59,4300.657,170525.019,77169.384,8804.402,1446.833,7570.745,45714.143,85.502,153700.126,31610.557,25874.419,7375.529,76115.407,7008.0785,2384.2205,693975.612
2017-04-05,56394.387,6917.48,170376.492,49824.14,8517.077,1647.911,7867.737,43465.263,88.693,217837.69,29600.306,27283.456,7211.038,75919.245,6453.3695,2335.1465,711739.4310000001
2017-04-06,57455.364,5930.921,170208.17,50558.341,8858.799,1616.178,8333.109,42644.733,70.861,221319.841,31922.095,27036.305,7432.434,78965.132,6650.2105,2370.3525,721372.8460000001
2017-04-07,75986.605,14416.456,170036.343,65411.659,9415.476,777.953,8367.981,51002.423,70.428,106863.179,32631.508,27253.452,7966.57,81574.793,6838.397,2352.197,660965.4200000002
2017-04-08,68238.231,3562.776,156620.932,69928.463,9631.901,628.245,7831.03,50984.98,39.905,85621.383,32539.029,28019.112,8221.24,77221.262,6999.173,2336.213,608423.875
2017-04-09,51807.158,2698.499,159751.624,56607.43,9072.809,623.659,7194.915,47082.438,23.153,106455.483,31751.006,27635.633,8456.64,75410.79,6879.421,2385.168,593835.826
2017-04-10,74180.206,6305.149,148665.757,89423.684,9364.871,1109.405,8537.162,53971.155,18.206,85455.083,31923.469,26692.022,8468.646,79620.425,6705.911,2342.009,632783.16
2017-04-11,91855.467,14326.712,144292.282,97871.474,9719.981,887.011,8642.008,51946.722,17.668,92088.322,31933.213,27159.145,8135.333,79370.286,7172.72,2340.739,667759.0829999999
2017-04-12,92038.665,5799.623,145646.235,104792.509,9710.061,830.39,8339.32,68058.401,4.232,46183.739,31989.395,27757.422,7661.4,79044.509,7464.671,2426.486,637747.0580000001
2017-04-13,61225.051,1548.763,150178.479,96444.457,9445.636,539.784,7424.196,54069.115,3.64,59457.093,29747.516,21303.589,8306.839,75423.777,7250.157,2519.899,584887.9909999999
2017-04-14,57006.169,1850.198,159008.903,66290.506,9118.856,395.919,6992.355,53627.84,0.31,66808.581,28439.295,16789.873,8419.598,72362.692,6616.5185,2581.0195,556308.633
2017-04-15,48676.05,4663.902,168593.076,48737.183,9083.948,755.616,7944.231,48740.17,3.269,122540.645,28690.243,17316.968,8217.071,69629.448,6353.713,2568.208,592513.74
2017-04-16,51052.63,6278.714,169276.561,48553.213,9079.755,489.548,7700.381,47650.384,15.409,107030.811,28453.232,15395.332,7759.812,68338.287,5928.284,2292.437,575294.7899999999
2017-04-17,63285.75,9043.045,169914.029,70775.325,9720.037,1018.551,9065.445,53113.969,0.277,57884.793,31010.183,22820.882,7187.673,71726.436,5752.058,1790.726,584109.179
2017-04-18,57262.399,10575.503,169687.607,64256.622,9754.761,1465.175,9401.618,38647.592,16.797,176686.955,29397.591,22209.05,7017.2,68018.468,5542.6155,1839.4805,671779.4339999999
2017-04-19,48881.236,5519.335,169682.241,31773.383,9679.84,1380.554,9015.678,44090.056,37.812,284198.735,21737.87,11709.616,7111.207,69215.499,5740.723,1901.98,721675.765
2017-04-20,52118.693,5372.79,169952.439,40439.582,9418.706,1524.695,9118.612,41449.839,17.278,234021.662,26730.656,10511.594,7392.467,74160.469,5926.223,1890.404,690046.109
2017-04-21,56783.388,5985.943,170214.583,54186.21,9362.278,1391.222,9040.457,39987.783,27.979,178026.094,31121.79,16583.924,7705.789,76962.034,6236.3595,1870.8065,665486.64
2017-04-22,60903.825,3902.755,170186.904,69283.327,9548.044,1226.338,7375.726,39770.514,67.628,99158.305,28464.479,11898.76,7504.977,71839.59,6001.5105,1827.2905,588959.973
2017-04-23,50917.318,1575.324,170160.574,81894.968,9109.036,774.018,7097.415,54816.089,58.313,57654.291,30142.471,15212.17,7490.186,69615.433,5591.3425,1633.2475,563742.1960000001
2017-04-24,80515.783,13049.103,170061.315,93288.827,9592.953,1430.617,8249.847,68442.088,24.984,52851.388,27316.64,8260.82,7386.427,73416.969,5457.204,1415.349,620760.314
2017-04-25,74475.081,7397.743,169931.89,88914.021,10046.224,1084.089,8571.341,61944.91,7.478,114083.342,22958.309,5641.856,7666.991,75113.773,5306.6865,1317.8735,654461.608
